"Priority","Organization","Project","Type","Subsidy","Matching","Total_cost","Year_start","Year_end","Project_postcode","State","Region","Geocoding_round","county","city_name","postal_code","lat_coords","long_coords"
"P1","University of Ulster","PoC 4A(C) - Personalized Medicine in Breast Cancer","ERDF","21000","N/A","21000","2009","2015","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 6A(C) - A Low Cost Easy To Install Twin Vessel Integrated Collector Storage Solar Water Heater","ERDF","21000","N/A","21000","2009","2015","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 7A(C) - Intestinal Biomarker for Diabetes","ERDF","21000","N/A","21000","2009","2015","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 108 - Transdermal Wireless Power Coupling System for Internal Atrial","ERDF","97478","N/A","97478","2009","2015","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 101 - Secure Digital Watermarks (SDW): Secure Data Hiding in Image Frames","ERDF","98074","N/A","98074","2009","2015","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 112 - A Solar Accelerator Design for Small Scale Bio Energy Production","ERDF","102959","N/A","102959","2009","2015","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 206 - Validation of an Improved Method for Identifying Functional Short Hairpin RNA Molecules","ERDF","48413","N/A","48413","2011","2015","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 205 - Development of Toxin Independent Clostridium Difficile-Specific Biomarkers","ERDF","55844","N/A","55844","2011","2015","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","ST274 -AVX Limited - The Optimisation and Understanding of the Role of Nanoparticle Ceramics for Use","ERDF","862850","N/A","874259","2008","2016","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","RD0212954 - Printing of active matrices for tissue engineering applications","ERDF","49976.32","N/A","72640","2012","2016","BT52 1SA","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","Causeway Data Communications Ltd","RD0110484","ERDF","99993.95","N/A","244903","2010","2015","BT52 1ST","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1DE","55.1314302","-6.6715886"
"P1","Spa-Jet Limited","LoO 08/0218 PPD","ERDF","5901","N/A","14752","2008","2014","BT52 2BW","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2BW","55.1358819","-6.6628943"
"P1","A Diamond & Son (Timber) Ltd","LoO 08/0232 MIS","ERDF","50000","N/A","328240","2008","2014","BT52 2JB","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","Scott & Stinson Engineering Ltd T/a Scott & Stinson Engineering","RD1211878 - To Design a Radical Racing Motorcycle Using F1 Technology","ERDF","244333.27","N/A","407222.12","2012","2016","BT52 2LR","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","Ballyrashane Co-op Agricultural & Dairy Society (1990) Ltd","RD0509219 - Development of Process to Produce 100% Butter with Softer Consistency","ERDF","10383.8","N/A","20767.6","2009","2014","BT52 2NE","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","Ballyrashane Co-op Agricultural & Dairy Society (1990) Ltd","LoO 10/101083123 IM","ERDF","13230","N/A","27000","2010","2015","BT52 2NE","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","Ballyrashane Co-Op Agricultural & Dairy Society (1990) Ltd","RD1209467  Development of a Process to Produce 100% Butter with Softer Consistency","ERDF","321863.5","N/A","919610","2010","2015","BT52 2NE","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","Ballyrashane Co-Op Agricultural & Dairy Society (1990) Ltd","RD0811793 - Development of a Process to Produce Unsalted Lactic Butter from the Output","ERDF","10226","N/A","20452","2011","2015","BT52 2NE","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P2","Ballyrashane Co-Operative Agricultural and Dairy Society Limited","LoO 1303/101161268 SFA","ERDF","600000","N/A","3000000","2013","2016","BT52 2NE","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","Russell Yates, Karen Yeates & Orreen Yates T/a Zing Design & Print","LoO 07/0409 MIS","ERDF","19127","N/A","59465","2007","2014","BT52 2NR","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NR","55.1464442","-6.6485409"
"P1","ATG Services (Ireland) Ltd","LoO 09/1137 MIS","ERDF","24182","N/A","51374","2009","2015","BT52 2NR","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NR","55.1464442","-6.6485409"
"P1","ATG Services (Ireland) Ltd","LoO 10/101077282 IM","ERDF","10290","N/A","21000","2010","2015","BT52 2NR","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NR","55.1464442","-6.6485409"
"P1","University of Ulster","RD0209112","ERDF","20327.25","N/A","27103","2009","2014","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P2","Coleraine Borough Council","Think BIG Programme","ERDF","49687.5","N/A","102700","2008","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","N/A","55.1325802","-6.6646102"
"P1","A. Farlow (Engineering) Ltd","RD0709284","ERDF","43348","N/A","72247","2009","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT51 5PN","54.967333","-6.6847781"
"P1","University of Ulster","PoC 106 - Glucagon Receptor Antagonists for Diabetes Therapy","ERDF","94387","N/A","94387","2009","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 109 - Hand Held Drug Dosage Monitoring Device","ERDF","99724","N/A","99724","2009","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 114 - Production of Transparent And Conductive Graphene Ultrathin Films","ERDF","100736","N/A","100736","2009","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 111 - Safety Valve for High Pressure Hydrogen Storage","ERDF","100912","N/A","100912","2009","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 110  - Evaluation of Novel Treatments of Alzheimers Disease","ERDF","101499","N/A","101499","2009","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 113 - Multi-Discrete Roll Bending System for Double Curvature Metal Forming","ERDF","103000","N/A","103000","2009","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 149 - Next Generation Inlet-Cowl Leading-Edge Manufacture for Nacelles","ERDF","103000","N/A","103000","2009","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P2","Lamont Fireplaces Ltd","LoO 10/0694 SFA","ERDF","28800","N/A","57000","2010","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52","55.1315996","-6.6728578"
"P1","Mullins Ice Cream Ltd","RD0112917 - Innovative Icecream Products","ERDF","6709.5","N/A","8946","2012","2015","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT51 5QQ","54.9512433","-6.5551721"
"P2","Silver Fish Studios Ltd","LoO 11/0731 SFA","ERDF","22920","N/A","66400","2011","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NR","55.1464442","-6.6485409"
"P1","J WILSON AGRICULTURAL LTD","RD0312035 - BB - Rapid Door","ERDF","10150","N/A","29000","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT51 4ED","55.0248452","-6.680025"
"P1","University of Ulster","RD0612582 - Collaboration project with Carritech Research Limited","ERDF","49106","N/A","75547.69","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","Poc 313 - ReRotar - PI Dr Edward Archer","ERDF","94791","N/A","94791","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","LoO 1212/101182767 POC 305","ERDF","96785","N/A","96785","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC - PoC 303 - Next Generation Energy Supply System for Driving High-Powered Medical","ERDF","104062","N/A","104062","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 308 - Novel Dual Agonists for Diabetes Therapy - PI Prof Peter Flatt","ERDF","104823","N/A","104823","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","POC 301 IdentiGait - Biometric Surveillance Soloution based on Gait Identification PI Dr Joan Condel","ERDF","104963","N/A","104963","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 302 - Concentrating Photovoltaic Evacuated Glazing (CoPEG) - PI Dr Angelos Zacharopoulos","ERDF","105382","N/A","105382","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 300 - Chronocodes - Innovation in Time-Dependent Packaging - PI Prof Brian Meenan","ERDF","105696","N/A","105696","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","RD1111862 - Development of an Innovative Nickel Electrode System -collaborative project with AVX Ltd","ERDF","138163.95","N/A","151081.41","2012","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","SJC Hutchinson (Engineering) Limited","RD0213759 - Impact on the material properties of aerospace sheet-metal components","ERDF","14402","N/A","28804","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT51 5TE","54.9407412","-6.5685876"
"P1","Ballyrashane Co-Op Agricultural & Dairy Society Limited","LoO 1307/101229086 MIS","ERDF","25000","N/A","61720","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","Annies Traditional Food Ltd","RD0613885 - Reduction of Cooking Loss on a Range of Carvery Joints","ERDF","49920","N/A","83200","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT51 5ED","54.9943914","-6.7098733"
"P1","University of Ulster","PoC 318 - (SOFI) Song Form Intelligence to ensure smooth delivery of streaming music - PI Prof Paul","ERDF","84969","N/A","84969","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 319 - RegenaGraft - Functional Bioprosthetic Scaffolds - PI Dr George Burke","ERDF","94879","N/A","94879","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P2","Coleraine Borough Council","Smart Grid Business Energy Pilot Programme","ERDF","74616","N/A","99488","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","N/A","55.1325802","-6.6646102"
"P1","University of Ulster","PoC 417 - Nanosilver Wound Putty - P1 Professor Paul McCarron","ERDF","101553","N/A","101553","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC - PoC 415 - Leak Detection System for Ostomy Management - P1 Professor James Davis","ERDF","103066","N/A","103066","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 324 - Graphene corrosion inhibiting coating - PI Prof Pagona Papakonstantinou","ERDF","103988","N/A","103988","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 320 - Development of Toxin Independent Clostridium difficile- specific biomarkers - PI Dr Nigel","ERDF","104349","N/A","104349","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 325 - The Lab nanoMetal - Manufacturing System - PI Dr Davide Mariotti","ERDF","104494","N/A","104494","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 307 - Xenin and Stable Forms as Novel Therapies for Diabetes-Obesity - PI Dr Victor Gault and Dr","ERDF","104830","N/A","104830","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 400 - The Smart Fire-Blast Protection System - PI Professor Faris Ali","ERDF","105455","N/A","105455","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","Poc 401 Hybrid Photovoltaic / Solar Thermal (HyPV/T) Faade Module - P1 Dr Mervyn","ERDF","105792","N/A","105792","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 418 - Novel Amphibian Skin Peptides for Treatment of Diabetes - P1 Dr Yasser H.","ERDF","105919","N/A","105919","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","PoC 309 - NeuroCONCISE - PI Dr Damien Coyle","ERDF","106000","N/A","106000","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P2","Coleraine Borough Council","The B.U.S. S.T.O.P. Programme","ERDF","81372","N/A","108496","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","N/A","55.1325802","-6.6646102"
"P2","Coleraine Borough Council","Journey to Market Programme","ERDF","108471","N/A","144628","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","N/A","55.1325802","-6.6646102"
"P1","Ballyrashane Co-Operative Agricultural and Dairy Society Limited","RD0112944 - SUSL 12 Project","ERDF","295612","N/A","844605","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","University of Ulster","RD0513846 - Digital Innovation Infrastructure for next generation Internet","ERDF","456724","N/A","1038009","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","University of Ulster","Capital Project - RD0513844 Self Management Platform for Connected Health","ERDF","482584","N/A","1096781","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","Ballyrashane Co-Operative Agricultural and Dairy Society Limited","RD1012674 - SPB13 Development","ERDF","440922","N/A","1259777","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 2NE","55.141833","-6.605071"
"P1","University of Ulster","RD0513845 - Centre for Personalised Medicine and Drug Discovery applied to an ageing population","ERDF","5600717","N/A","11463527","2013","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","Macgen Power Generation Limited","LoO 1402/101268279 MIS","ERDF","5071","N/A","11269","2014","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT51 5TB","54.9465674","-6.5618636"
"P1","S.J.C. Hutchinson (Engineering) Limited","LoO 1402/101272181 MIS","ERDF","25000","N/A","55555.56","2014","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT51 5TE","54.9407412","-6.5685876"
"P1","University of Ulster","1402/101240723 Poc 437","ERDF","103433","N/A","103433","2014","2016","N/A","Northern Ireland","N/A","First","Coleraine","Coleraine","BT52 1SA","55.1511857","-6.6748021"
"P1","Befab Limited","LoO 07/0706 MIS","ERDF","11093","N/A","26673","2007","2014","BT23 5QU","Northern Ireland","N/A","First","Castlereagh","Newtownards","BT23 5QU","54.5499007","-5.8040471"
"P1","Befab Limited","LoO 08/0348 MIS","ERDF","15072","N/A","32567","2008","2014","BT23 5QU","Northern Ireland","N/A","First","Castlereagh","Newtownards","BT23 5QU","54.5499007","-5.8040471"
"P1","Crossen Engineering Ltd","Project 1/I - Reconfigurable Mould","ERDF","8425","N/A","16850","2007","2014","BT23 6BL","Northern Ireland","N/A","First","Castlereagh","Newtownards","BT23 6BL","54.5466886","-5.8399582"
"P1","Crossen Engineering Ltd","LoO 07/0374 MIS","ERDF","9139","N/A","26845","2007","2014","BT23 6BL","Northern Ireland","N/A","First","Castlereagh","Newtownards","BT23 6BL","54.5466886","-5.8399582"
